UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,SERIOUSNESS,PREV_CONVICTIONS,APO_GREATER_HARM_1,APO_GREATER_HARM_2,APO_GREATER_HARM_3,APO_LESSER_HARM_1,APO_HIGHER_CULP_STAT_1,APO_HIGHER_CULP_STAT_2,APO_HIGHER_CULP_STAT_3,APO_HIGHER_CULP_STAT_4,APO_HIGHER_CULP_OTHER_1,APO_HIGHER_CULP_OTHER_2,APO_HIGHER_CULP_OTHER_3,APO_HIGHER_CULP_OTHER_4,APO_HIGHER_CULP_OTHER_5,APO_HIGHER_CULP_OTHER_6,APO_HIGHER_CULP_OTHER_7,APO_LOWER_CULP_1,APO_LOWER_CULP_2,APO_LOWER_CULP_3,APO_LOWER_CULP_4,APO_LOWER_CULP_5,APO_INCREASING_SER_STAT_1,APO_INCREASING_SER_STAT_2,APO_INCREASING_SER_STAT_NONE,APO_INCREASING_SER_OTHER_1,APO_INCREASING_SER_OTHER_2,APO_INCREASING_SER_OTHER_3,APO_INCREASING_SER_OTHER_4,APO_INCREASING_SER_OTHER_5,APO_INCREASING_SER_OTHER_6,APO_INCREASING_SER_OTHER_7,APO_INCREASING_SER_OTHER_8,APO_INCREASING_SER_OTHER_9,APO_INCREASING_SER_OTHER_10,APO_INCREASING_SER_OTHER_11,APO_INCREASING_SER_OTHER_12,APO_INCREASING_SER_OTHER_13,APO_INCREASING_SER_OTHER_14,APO_INCREASING_SER_OTHER_15,APO_INCREASING_SER_OTHER_16,APO_INCREASING_SER_OTHER_17,APO_INCREASING_SER_OTHER_18,APO_INCREASING_SER_OTHER_NONE,APO_REDUCING_SER_1,APO_REDUCING_SER_2,APO_REDUCING_SER_3,APO_REDUCING_SER_4,APO_REDUCING_SER_5,APO_REDUCING_SER_6,APO_REDUCING_SER_7,APO_REDUCING_SER_8,APO_REDUCING_SER_9,APO_REDUCING_SER_10,APO_REDUCING_SER_11,APO_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP,APO_SECTION29_OFFENCE
sc-apo-131234-001324,January,45 to 54,Male,Common assault,SSO,-,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,Offence against those in public sector/service to public,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",21-32%,No,Not Answered
sc-apo-131234-001337,January,25 to 34,Male,S.47,SSO,-,2,4 to 9,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",21-32%,No,Not Answered
sc-apo-131234-001299,January,35 to 44,Male,Affray,SSO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,Mental disorder/learning disability where linked to the,-,-,-,None stated,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,Isolated incident,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-001297,January,35 to 44,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-001334,January,25 to 34,Male,S.18,Immediate custody,4 Years,2,4 to 9,-,-,-,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No,Not Answered
sc-apo-131234-015084,January,18 to 24,Male,Violet disorder,Immediate custody,Over 12 months and up to 18 months,No existing guideline,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-015081,January,18 to 24,Male,Violet disorder,Immediate custody,Over 12 months and up to 18 months,No existing guideline,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,No,After the PCMH but before the day of trial,11-20%,Not Answered,Not Asked
sc-apo-131234-015082,January,18 to 24,Male,Violet disorder,Immediate custody,Over 12 months and up to 18 months,No existing guideline,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,Not Answered,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-015083,January,18 to 24,Male,Violet disorder,Immediate custody,Over 12 months and up to 18 months,No existing guideline,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-015085,January,18 to 24,Male,Violet disorder,SSO,-,No existing guideline,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-015086,January,25 to 34,Male,S.47,Immediate custody,Over 6 months to less than 12,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-015087,January,Over 54,Male,Common assault,Immediate custody,Up to 3 months,1,None,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,Abuse of power/trust,-,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,Not Answered,No discount,Not Answered,Not Answered
sc-apo-131234-015098,January,25 to 34,Female,S.47,CO,-,3,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,Isolated incident,-,-,-,-,-,No,After the PCMH but before the day of trial,33%,Not Answered,Not Answered
sc-apo-131234-015095,January,25 to 34,Male,S.18,Immediate custody,Over 4 years and up to 5 years,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,-,Good character/exemplary conduct,-,-,Isolated incident,-,-,-,-,-,Not Answered,"On, or after, the day of trial",1-10%,No,No
sc-apo-131234-015099,January,18 to 24,Male,Common assault,Fine,-,No existing guideline,None,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,Age/lack of maturity affecting responsibility,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-015097,January,25 to 34,Male,S.47,SSO,-,3,None,-,-,-,Injury/ fear of injury which is less serious in context of t,Race/religion,-,-,-,-,-,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Yes
sc-apo-131234-015096,January,18 to 24,Male,Violet disorder,Immediate custody,Over 12 months and up to 18 months,3,4 to 9,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,Subordinate role in group or gang,Greater degree of provocation,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered,Not Asked
sc-apo-131234-017831,January,25 to 34,Male,Common assault,CO,-,Not answered,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,Timing,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered,Yes
sc-apo-131234-017856,January,25 to 34,Female,Affray,Discharge,-,No existing guideline,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,-,-,-,Sole/primary carer for dependent relatives,-,No,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-131234-017882,January,18 to 24,Female,S.47,CO,-,1,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,Yes,"Up to, or at, the PCMH",30%,Yes,Not Answered
sc-apo-131234-017879,January,18 to 24,Male,S.47,Immediate custody,Over 6 months to less than 12,2,4 to 9,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,11-20%,No,Not Answered
sc-apo-131234-017887,January,35 to 44,Male,S.47,Immediate custody,Over 6 months to less than 12,2,None,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,Timing,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-017840,January,25 to 34,Male,S.47,Immediate custody,12 months,2,4 to 9,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-017865,January,25 to 34,Male,S.20,Immediate custody,12 months,2,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-017863,January,45 to 54,Male,S.20,Immediate custody,Over 18 months and up to 3 years,1,4 to 9,-,-,Sustained or repeated assault on same person,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,No,No
sc-apo-131234-017901,January,25 to 34,Male,S.18,Immediate custody,Over 18 months and up to 3 years,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-012562,January,18 to 24,Male,S.47,Immediate custody,Over 3 months and up to 6 months,2,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-012576,January,18 to 24,Male,S.47,Immediate custody,Over 3 months and up to 6 months,2,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-012567,January,25 to 34,Male,Affray,SSO,-,No existing guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",30%,Yes,Not Asked
sc-apo-131234-012557,January,35 to 44,Male,S.47,Immediate custody,12 months,1,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-012573,January,18 to 24,Male,S.47,SSO,-,2,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",20%,No,Not Answered
sc-apo-131234-012558,January,18 to 24,Male,S.47,Immediate custody,Over 6 months to less than 12,1,None,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,10%,No,Not Answered
sc-apo-131234-012568,January,25 to 34,Male,Harassment,SSO,-,No existing guideline,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",20%,No,Not Answered
sc-apo-131234-012559,January,25 to 34,Male,S.20,Immediate custody,Over 6 months to less than 12,Not answered,1 to 3,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,-,-,-,-,Isolated incident,-,-,-,-,-,Yes,"Up to, or at, the PCMH",20%,No,Not Answered
sc-apo-131234-012560,January,18 to 24,Male,S.18,Immediate custody,Over 5 years and up to 10 years,2,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,Remorse,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-012561,January,25 to 34,Male,Common assault,CO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",Not Answered,No,Not Answered
sc-apo-131234-012565,January,45 to 54,Male,S.47,SSO,-,2,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-005362,January,35 to 44,Male,S.20,SSO,-,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,Isolated incident,-,-,-,-,-,Yes,"Up to, or at, the PCMH",30%,Yes,Not Answered
sc-apo-131234-006040,January,35 to 44,Male,S.47,SSO,-,2,1 to 3,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,Previous violence/threats,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-005992,January,25 to 34,Male,S.4 POA,CO,-,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-006003,January,25 to 34,Male,Common assault,Immediate custody,Over 6 months to less than 12,No existing guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-006032,January,18 to 24,Male,S.47,Immediate custody,Over 18 months and up to 3 years,1,1 to 3,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-006006,January,25 to 34,Male,Affray,Fine,-,No existing guideline,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,Greater degree of provocation,Lack of premeditation,-,-,-,-,None stated,-,-,-,Offence against those in public sector/service to public,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,Isolated incident,-,-,-,-,-,No,Not Answered,No discount,No,Not Asked
sc-apo-131234-006019,January,18 to 24,Male,S.47,SSO,-,Not answered,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,-,-,None stated,Location,Timing,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,Remorse,Good character/exemplary conduct,-,-,Isolated incident,Age/lack of maturity affecting responsibility,-,-,-,-,Yes,"On, or after, the day of trial",30%,No,Not Answered
sc-apo-131234-006034,January,Over 54,Female,S.18,Immediate custody,Over 5 years and up to 10 years,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,Significant degree of premeditation,-,Intention to cause more serious harm,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-006037,January,25 to 34,Male,Common assault,SSO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,No discount,Not Answered,Not Answered
sc-apo-131234-006027,January,25 to 34,Male,Common assault,CO,-,3,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,Remorse,-,-,-,-,-,-,-,-,-,Yes,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-006010,January,25 to 34,Male,S.20,SSO,-,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,-,Lapse of time not fault of offender,-,-,-,Not Answered,"On, or after, the day of trial",20%,No,Not Answered
sc-apo-131234-006026,January,35 to 44,Male,S.18,Immediate custody,Over 5 years and up to 10 years,2,10 or more,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-006009,January,25 to 34,Male,S.18,Immediate custody,Over 5 years and up to 10 years,2,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
